trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
33092,09:28:00,09:28:00,194,17,0
33092,09:32:00,09:32:00,195,18,0
23728,14:06:00,14:06:00,65,1,0
23728,14:09:00,14:09:00,70,2,0
23728,14:09:20,14:09:20,246,3,0
23728,14:10:00,14:10:00,68,4,0
23728,14:13:00,14:13:00,72,5,0
23728,14:13:15,14:13:15,74,6,0
23728,14:15:00,14:15:00,181,7,0
23728,14:16:00,14:16:00,227,8,0
23728,14:17:00,14:17:00,225,9,0
23728,14:17:30,14:17:30,32,10,0
23728,14:18:30,14:18:30,30,11,0
23728,14:23:00,14:23:00,28,12,0
23728,14:25:00,14:25:00,26,13,0
23728,14:25:30,14:25:30,24,14,0
23728,14:26:00,14:26:00,21,15,0
23728,14:26:30,14:26:30,19,16,0
23728,14:27:30,14:27:30,18,17,0
23728,14:28:00,14:28:00,14,18,0
23728,14:28:30,14:28:30,12,19,0
23728,14:29:00,14:29:00,96,20,0
23728,14:30:00,14:30:00,10,21,0
23728,14:31:00,14:31:00,6,22,0
23728,14:32:00,14:32:00,8,23,0
23728,14:34:00,14:34:00,62,24,0
23728,14:35:00,14:35:00,64,25,0
23728,14:39:00,14:39:00,65,26,0
36728,08:35:00,08:35:00,150,1,0
36728,08:37:00,08:37:00,234,2,0
36728,08:40:00,08:40:00,161,3,0
36728,08:41:00,08:41:00,240,4,0
36728,08:41:30,08:41:30,86,5,0
36728,08:47:00,08:47:00,85,6,0
36728,08:48:00,08:48:00,236,7,0
36728,08:49:30,08:49:30,80,8,0
36728,08:50:00,08:50:00,182,9,0
36728,08:51:00,08:51:00,77,10,0
36728,08:52:00,08:52:00,79,11,0
36728,08:53:00,08:53:00,2,12,0
36728,08:53:30,08:53:30,93,13,0
36728,08:54:00,08:54:00,4,14,0
36728,08:55:00,08:55:00,11,15,0
36728,08:56:00,08:56:00,97,16,0
36728,08:56:30,08:56:30,13,17,0
36728,08:57:30,08:57:30,40,18,0
36728,08:58:00,08:58:00,44,19,0
36728,08:58:20,08:58:20,42,20,0
36728,08:59:00,08:59:00,45,21,0
36728,09:00:00,09:00:00,48,22,0
36728,09:02:00,09:02:00,242,23,0
36728,09:03:00,09:03:00,142,24,0
36728,09:05:00,09:05:00,260,25,0
36728,09:05:30,09:05:30,261,26,0
36728,09:06:00,09:06:00,19,27,0
36728,09:06:30,09:06:30,18,28,0
36728,09:07:00,09:07:00,14,29,0
36728,09:07:20,09:07:20,12,30,0
36728,09:08:00,09:08:00,96,31,0
36728,09:09:00,09:09:00,10,32,0
36728,09:10:00,09:10:00,3,33,0
36728,09:12:00,09:12:00,1,34,0
36728,09:13:30,09:13:30,78,35,0
36728,09:15:00,09:15:00,75,36,0
36728,09:18:00,09:18:00,181,37,0
36728,09:18:30,09:18:30,81,38,0
36728,09:19:00,09:19:00,235,39,0
36728,09:24:00,09:24:00,87,40,0
36728,09:25:00,09:25:00,86,41,0
36728,09:26:00,09:26:00,239,42,0
36728,09:27:00,09:27:00,160,43,0
36728,09:30:00,09:30:00,106,44,0
36728,09:35:00,09:35:00,150,45,0
37712,08:10:00,08:10:00,258,1,0
37712,08:10:30,08:10:30,259,2,0
37712,08:11:30,08:11:30,269,3,0
37712,08:14:00,08:14:00,273,4,0
37712,08:19:00,08:19:00,62,5,0
37712,08:25:00,08:25:00,65,6,1
33962,06:00:00,06:00:00,98,1,0
33962,06:03:00,06:03:00,229,2,0
33962,06:04:00,06:04:00,134,3,0
33962,06:04:30,06:04:30,133,4,0
33962,06:05:00,06:05:00,131,5,0
33962,06:06:00,06:06:00,160,6,0
33962,06:15:00,06:15:00,98,7,0
35263,24:30:00,24:30:00,98,1,0
35263,24:31:00,24:31:00,100,2,0
35263,24:31:30,24:31:30,70,3,0
35263,24:32:10,24:32:10,246,4,0
35263,24:33:00,24:33:00,229,5,0
35263,24:33:30,24:33:30,134,6,0
35263,24:34:00,24:34:00,133,7,0
35263,24:34:20,24:34:20,131,8,0
35263,24:41:00,24:41:00,103,9,0
35263,24:42:00,24:42:00,240,10,0
35263,24:44:00,24:44:00,85,11,0
35263,24:45:00,24:45:00,236,12,0
35263,24:46:20,24:46:20,80,13,0
35263,24:47:00,24:47:00,182,14,0
35263,24:49:00,24:49:00,101,15,0
35263,24:49:40,24:49:40,73,16,0
35263,24:50:20,24:50:20,69,17,0
35263,24:51:20,24:51:20,71,18,0
35263,24:53:00,24:53:00,99,19,0
35263,24:55:00,24:55:00,98,20,0
34213,19:20:00,19:20:00,98,1,0
34213,19:23:00,19:23:00,229,2,0
34213,19:24:00,19:24:00,134,3,0
34213,19:24:30,19:24:30,133,4,0
34213,19:25:00,19:25:00,131,5,0
34213,19:26:00,19:26:00,160,6,0
34213,19:35:00,19:35:00,98,7,0
34229,19:35:00,19:35:00,98,1,0
34229,19:38:00,19:38:00,229,2,0
34229,19:39:00,19:39:00,134,3,0
34229,19:39:30,19:39:30,133,4,0
34229,19:40:00,19:40:00,131,5,0
34229,19:41:00,19:41:00,160,6,0
34229,19:50:00,19:50:00,98,7,0
31749,09:40:00,09:40:00,85,1,0
31749,09:41:00,09:41:00,86,2,0
31749,09:41:30,09:41:30,239,3,0
31749,09:45:00,09:45:00,103,4,0
31749,09:46:00,09:46:00,240,5,0
31749,09:46:30,09:46:30,86,6,0
31749,09:50:00,09:50:00,85,7,0
23338,17:45:00,17:45:00,65,1,0
23338,17:47:00,17:47:00,63,2,0
23338,17:49:00,17:49:00,61,3,0
23338,17:50:00,17:50:00,7,4,0
23338,17:50:30,17:50:30,5,5,0
23338,17:51:00,17:51:00,95,6,0
23338,17:51:30,17:51:30,11,7,0
23338,17:52:00,17:52:00,97,8,0
23338,17:52:30,17:52:30,13,9,0
23338,17:54:00,17:54:00,17,10,0
23338,17:54:30,17:54:30,20,11,0
23338,17:55:00,17:55:00,22,12,0
23338,17:55:30,17:55:30,23,13,0
23338,17:56:00,17:56:00,25,14,0
23338,18:02:00,18:02:00,27,15,0
23338,18:04:00,18:04:00,29,16,0
23338,18:04:30,18:04:30,31,17,0
23338,18:05:00,18:05:00,91,18,0
23338,18:06:00,18:06:00,80,19,0
23338,18:07:00,18:07:00,182,20,0
23338,18:09:30,18:09:30,101,21,0
23338,18:10:00,18:10:00,73,22,0
23338,18:11:00,18:11:00,69,23,0
23338,18:12:00,18:12:00,71,24,0
23338,18:19:00,18:19:00,65,25,0
37018,07:35:00,07:35:00,72,1,0
37018,07:35:30,07:35:30,74,2,0
37018,07:37:00,07:37:00,69,3,0
37018,07:37:30,07:37:30,229,4,0
37018,07:38:00,07:38:00,134,5,0
37018,07:38:30,07:38:30,133,6,0
37018,07:39:00,07:39:00,131,7,0
37018,07:40:00,07:40:00,240,8,0
37018,07:41:30,07:41:30,80,9,0
37018,07:42:00,07:42:00,182,10,0
37018,07:43:00,07:43:00,77,11,0
37018,07:44:00,07:44:00,79,12,0
37018,07:45:00,07:45:00,2,13,0
37018,07:45:30,07:45:30,93,14,0
37018,07:46:00,07:46:00,4,15,0
37018,07:47:00,07:47:00,11,16,0
37018,07:47:30,07:47:30,97,17,0
37018,07:48:00,07:48:00,13,18,0
37018,07:49:30,07:49:30,40,19,0
37018,07:50:00,07:50:00,44,20,0
37018,07:50:30,07:50:30,42,21,0
37018,07:58:00,07:58:00,116,22,0
37018,07:59:00,07:59:00,124,23,0
37018,07:59:30,07:59:30,119,24,0
37018,08:00:30,08:00:30,158,25,0
37018,08:01:00,08:01:00,167,26,0
37018,08:02:00,08:02:00,245,27,0
37018,08:03:00,08:03:00,190,28,0
37018,08:03:30,08:03:30,145,29,0
37018,08:04:15,08:04:15,146,30,0
37018,08:15:00,08:15:00,147,31,0
23788,16:05:00,16:05:00,65,1,0
23788,16:08:00,16:08:00,70,2,0
23788,16:08:20,16:08:20,246,3,0
23788,16:09:00,16:09:00,68,4,0
23788,16:13:00,16:13:00,72,5,0
23788,16:13:15,16:13:15,74,6,0
23788,16:15:00,16:15:00,181,7,0
23788,16:16:00,16:16:00,227,8,0
23788,16:17:00,16:17:00,225,9,0
23788,16:17:30,16:17:30,32,10,0
23788,16:18:30,16:18:30,30,11,0
23788,16:23:00,16:23:00,28,12,0
23788,16:25:00,16:25:00,26,13,0
23788,16:25:30,16:25:30,24,14,0
23788,16:26:00,16:26:00,21,15,0
23788,16:26:30,16:26:30,19,16,0
23788,16:27:30,16:27:30,18,17,0
23788,16:28:00,16:28:00,14,18,0
23788,16:28:30,16:28:30,12,19,0
23788,16:29:00,16:29:00,96,20,0
23788,16:30:00,16:30:00,10,21,0
23788,16:31:00,16:31:00,6,22,0
23788,16:32:00,16:32:00,8,23,0
23788,16:34:00,16:34:00,62,24,0
23788,16:36:00,16:36:00,64,25,0
23788,16:39:00,16:39:00,65,26,0
34903,15:30:00,15:30:00,98,1,0
34903,15:31:00,15:31:00,100,2,0
34903,15:31:30,15:31:30,70,3,0
34903,15:32:10,15:32:10,246,4,0
34903,15:33:00,15:33:00,229,5,0
34903,15:33:30,15:33:30,134,6,0
34903,15:34:00,15:34:00,133,7,0
34903,15:34:20,15:34:20,131,8,0
34903,15:41:00,15:41:00,103,9,0
34903,15:42:00,15:42:00,240,10,0
34903,15:43:20,15:43:20,80,11,0
34903,15:44:00,15:44:00,182,12,0
34903,15:46:00,15:46:00,101,13,0
34903,15:46:40,15:46:40,73,14,0
34903,15:47:20,15:47:20,69,15,0
34903,15:48:20,15:48:20,71,16,0
34903,15:50:00,15:50:00,99,17,0
34903,15:52:00,15:52:00,98,18,0
35349,08:15:00,08:15:00,72,1,0
35349,08:15:30,08:15:30,74,2,0
35349,08:16:30,08:16:30,69,3,0
35349,08:17:00,08:17:00,71,4,0
35349,08:17:30,08:17:30,99,5,0
35349,08:20:30,08:20:30,257,6,0
35349,08:21:00,08:21:00,213,7,0
35349,08:26:00,08:26:00,214,8,0
35349,08:29:00,08:29:00,267,9,0
35349,08:31:40,08:31:40,271,10,0
35349,08:38:20,08:38:20,278,11,0
35349,08:39:00,08:39:00,247,12,0
36208,09:05:00,09:05:00,198,1,0
36208,09:05:30,09:05:30,193,2,0
36208,09:06:00,09:06:00,199,3,0
36208,09:06:30,09:06:30,200,4,0
36208,09:08:00,09:08:00,148,5,0
36208,09:09:00,09:09:00,201,6,0
36208,09:11:00,09:11:00,250,7,0
36208,09:11:20,09:11:20,204,8,0
36208,09:21:40,09:21:40,236,9,0
36208,09:25:00,09:25:00,81,10,0
36172,08:05:00,08:05:00,198,1,0
36172,08:05:30,08:05:30,193,2,0
36172,08:06:00,08:06:00,199,3,0
36172,08:06:30,08:06:30,200,4,0
36172,08:08:00,08:08:00,148,5,0
36172,08:09:00,08:09:00,201,6,0
36172,08:11:00,08:11:00,250,7,0
36172,08:11:20,08:11:20,204,8,0
36172,08:21:40,08:21:40,236,9,0
36172,08:25:00,08:25:00,81,10,0
36048,14:45:00,14:45:00,81,1,0
36048,14:55:00,14:55:00,245,2,0
36048,14:55:30,14:55:30,190,3,0
36048,14:56:00,14:56:00,145,4,0
36048,14:56:40,14:56:40,191,5,0
36048,15:05:00,15:05:00,198,6,0
33189,17:25:00,17:25:00,196,1,0
33189,17:26:00,17:26:00,197,2,0
33189,17:27:00,17:27:00,198,3,0
33189,17:27:30,17:27:30,193,4,0
33189,17:32:00,17:32:00,199,5,0
33189,17:33:00,17:33:00,200,6,0
33189,17:34:00,17:34:00,148,7,0
33189,17:35:00,17:35:00,201,8,0
33189,17:35:40,17:35:40,250,9,0
33189,17:36:00,17:36:00,204,10,0
33189,17:37:00,17:37:00,168,11,0
33189,17:39:00,17:39:00,202,12,0
33189,17:40:00,17:40:00,238,13,0
33189,17:42:00,17:42:00,218,14,0
33189,17:44:00,17:44:00,127,15,0
33189,17:45:00,17:45:00,241,16,0
33189,17:51:30,17:51:30,64,17,0
33189,17:57:00,17:57:00,216,18,0
26312,23:50:00,23:50:00,66,1,0
26312,23:51:00,23:51:00,67,2,0
26312,23:57:00,23:57:00,94,3,0
26312,23:58:00,23:58:00,102,4,0
26312,23:58:15,23:58:15,184,5,0
26312,24:00:00,24:00:00,72,6,0
26312,24:00:30,24:00:30,74,7,0
26312,24:01:30,24:01:30,181,8,0
26312,24:02:00,24:02:00,81,9,0
26312,24:02:30,24:02:30,235,10,0
26312,24:03:30,24:03:30,37,11,0
26312,24:05:00,24:05:00,36,12,0
26312,24:06:00,24:06:00,30,13,0
26312,24:10:00,24:10:00,28,14,0
26312,24:11:00,24:11:00,26,15,0
26312,24:11:30,24:11:30,24,16,0
26312,24:13:00,24:13:00,21,17,0
26312,24:13:30,24:13:30,19,18,0
26312,24:14:00,24:14:00,18,19,0
26312,24:14:30,24:14:30,14,20,0
26312,24:15:50,24:15:50,40,21,0
26312,24:18:00,24:18:00,44,22,0
26312,24:18:30,24:18:30,42,23,0
26312,24:21:00,24:21:00,62,24,0
26312,24:21:30,24:21:30,64,25,0
26312,24:26:00,24:26:00,65,26,0
26312,24:30:00,24:30:00,66,27,0
35719,14:25:00,14:25:00,247,1,0
35719,14:25:30,14:25:30,248,2,0
35719,14:27:00,14:27:00,265,3,0
35719,14:30:00,14:30:00,272,4,0
35719,14:33:00,14:33:00,266,5,0
35719,14:40:00,14:40:00,253,6,0
35719,14:43:00,14:43:00,212,7,0
35719,14:43:30,14:43:30,256,8,0
35719,14:46:30,14:46:30,100,9,0
35719,14:47:30,14:47:30,70,10,0
35719,14:48:00,14:48:00,246,11,0
35719,14:49:00,14:49:00,68,12,0
35719,14:53:00,14:53:00,72,13,0
37369,12:20:00,12:20:00,147,1,0
37369,12:22:00,12:22:00,148,2,0
37369,12:22:40,12:22:40,250,3,0
37369,12:23:00,12:23:00,204,4,0
37369,12:24:00,12:24:00,168,5,0
37369,12:25:30,12:25:30,120,6,0
37369,12:27:30,12:27:30,121,7,0
37369,12:31:00,12:31:00,127,8,0
37369,12:33:00,12:33:00,41,9,0
37369,12:35:00,12:35:00,43,10,0
37369,12:36:00,12:36:00,39,11,0
37369,12:37:30,12:37:30,12,12,0
37369,12:38:00,12:38:00,96,13,0
37369,12:39:00,12:39:00,10,14,0
37369,12:40:30,12:40:30,3,15,0
37369,12:41:00,12:41:00,1,16,0
37369,12:42:00,12:42:00,78,17,0
37369,12:43:00,12:43:00,75,18,0
37369,12:50:00,12:50:00,72,19,0
28942,08:05:00,08:05:00,65,1,0
28942,08:10:00,08:10:00,101,2,0
28942,08:11:00,08:11:00,73,3,0
33088,08:40:00,08:40:00,216,1,0
33088,08:41:00,08:41:00,63,2,0
33088,08:43:20,08:43:20,152,3,0
33088,08:46:00,08:46:00,128,4,0
33088,08:49:00,08:49:00,188,5,0
33088,08:50:30,08:50:30,237,6,0
33088,08:51:00,08:51:00,189,7,0
33088,08:51:30,08:51:30,158,8,0
33088,08:52:00,08:52:00,167,9,0
33088,08:54:20,08:54:20,245,10,0
33088,08:55:00,08:55:00,190,11,0
33088,08:56:00,08:56:00,145,12,0
33088,08:59:00,08:59:00,191,13,0
33088,08:59:30,08:59:30,192,14,0
33088,09:02:00,09:02:00,198,15,0
33088,09:02:30,09:02:30,193,16,0
33088,09:03:00,09:03:00,194,17,0
33088,09:07:00,09:07:00,195,18,0
37452,18:05:00,18:05:00,147,1,0
37452,18:07:00,18:07:00,148,2,0
37452,18:07:40,18:07:40,250,3,0
37452,18:08:00,18:08:00,204,4,0
37452,18:09:00,18:09:00,168,5,0
37452,18:10:30,18:10:30,120,6,0
37452,18:12:30,18:12:30,121,7,0
37452,18:16:00,18:16:00,127,8,0
37452,18:18:00,18:18:00,41,9,0
37452,18:20:00,18:20:00,43,10,0
37452,18:21:00,18:21:00,39,11,0
37452,18:22:30,18:22:30,12,12,0
37452,18:23:00,18:23:00,96,13,0
37452,18:24:00,18:24:00,10,14,0
37452,18:25:30,18:25:30,3,15,0
37452,18:26:00,18:26:00,1,16,0
37452,18:27:00,18:27:00,78,17,0
37452,18:28:00,18:28:00,75,18,0
37452,18:35:00,18:35:00,72,19,0
23872,19:05:00,19:05:00,65,1,0
23872,19:08:00,19:08:00,70,2,0
23872,19:08:20,19:08:20,246,3,0
23872,19:09:00,19:09:00,68,4,0
23872,19:13:00,19:13:00,72,5,0
23872,19:13:15,19:13:15,74,6,0
23872,19:15:00,19:15:00,181,7,0
23872,19:16:00,19:16:00,227,8,0
23872,19:17:00,19:17:00,225,9,0
23872,19:17:30,19:17:30,32,10,0
23872,19:18:30,19:18:30,30,11,0
23872,19:23:00,19:23:00,28,12,0
23872,19:25:00,19:25:00,26,13,0
23872,19:25:30,19:25:30,24,14,0
23872,19:26:00,19:26:00,21,15,0
23872,19:26:30,19:26:30,19,16,0
23872,19:27:30,19:27:30,18,17,0
23872,19:28:00,19:28:00,14,18,0
23872,19:28:30,19:28:30,12,19,0
23872,19:29:00,19:29:00,96,20,0
23872,19:30:00,19:30:00,10,21,0
23872,19:31:00,19:31:00,6,22,0
23872,19:32:00,19:32:00,8,23,0
23872,19:34:00,19:34:00,62,24,0
23872,19:36:00,19:36:00,64,25,0
23872,19:39:00,19:39:00,65,26,0
35158,21:45:00,21:45:00,98,1,0
35158,21:46:00,21:46:00,100,2,0
35158,21:46:30,21:46:30,70,3,0
35158,21:47:10,21:47:10,246,4,0
35158,21:48:00,21:48:00,229,5,0
35158,21:48:30,21:48:30,134,6,0
35158,21:49:00,21:49:00,133,7,0
35158,21:49:20,21:49:20,131,8,0
35158,21:56:00,21:56:00,103,9,0
35158,21:57:00,21:57:00,240,10,0
35158,21:59:00,21:59:00,85,11,0
35158,22:00:00,22:00:00,236,12,0
35158,22:01:20,22:01:20,80,13,0
35158,22:02:00,22:02:00,182,14,0
35158,22:04:00,22:04:00,101,15,0
35158,22:04:40,22:04:40,73,16,0
35158,22:05:20,22:05:20,69,17,0
35158,22:06:20,22:06:20,71,18,0
35158,22:08:00,22:08:00,99,19,0
35158,22:10:00,22:10:00,98,20,0
31608,07:20:00,07:20:00,85,1,0
31608,07:21:00,07:21:00,86,2,0
31608,07:21:30,07:21:30,239,3,0
31608,07:25:00,07:25:00,103,4,0
31608,07:26:00,07:26:00,240,5,0
31608,07:26:30,07:26:30,86,6,0
31608,07:30:00,07:30:00,85,7,0
35822,07:25:00,07:25:00,81,1,0
35822,07:35:00,07:35:00,245,2,0
35822,07:35:30,07:35:30,190,3,0
35822,07:36:00,07:36:00,145,4,0
35822,07:36:40,07:36:40,191,5,0
35822,07:45:00,07:45:00,198,6,0
28962,08:23:00,08:23:00,65,1,0
28962,08:28:00,08:28:00,101,2,0
28962,08:29:00,08:29:00,73,3,0
35752,16:17:00,16:17:00,247,1,0
35752,16:17:30,16:17:30,248,2,0
35752,16:19:00,16:19:00,265,3,0
35752,16:22:00,16:22:00,272,4,0
35752,16:25:00,16:25:00,266,5,0
35752,16:32:00,16:32:00,253,6,0
35752,16:35:00,16:35:00,212,7,0
35752,16:35:30,16:35:30,256,8,0
35752,16:38:30,16:38:30,100,9,0
35752,16:39:30,16:39:30,70,10,0
35752,16:40:00,16:40:00,246,11,0
35752,16:41:00,16:41:00,68,12,0
35752,16:45:00,16:45:00,72,13,0
35482,15:01:00,15:01:00,72,1,0
35482,15:01:30,15:01:30,74,2,0
35482,15:02:30,15:02:30,69,3,0
35482,15:03:00,15:03:00,71,4,0
35482,15:03:30,15:03:30,99,5,0
35482,15:06:30,15:06:30,257,6,0
35482,15:07:00,15:07:00,213,7,0
35482,15:12:00,15:12:00,214,8,0
35482,15:15:00,15:15:00,267,9,0
35482,15:17:40,15:17:40,271,10,0
35482,15:24:20,15:24:20,278,11,0
35482,15:25:00,15:25:00,247,12,0
31639,07:50:00,07:50:00,85,1,0
31639,07:51:00,07:51:00,86,2,0
31639,07:51:30,07:51:30,239,3,0
31639,07:55:00,07:55:00,103,4,0
31639,07:56:00,07:56:00,240,5,0
31639,07:56:30,07:56:30,86,6,0
31639,08:00:00,08:00:00,85,7,0
36908,17:35:00,17:35:00,150,1,0
36908,17:37:00,17:37:00,234,2,0
36908,17:40:00,17:40:00,161,3,0
36908,17:41:00,17:41:00,240,4,0
36908,17:41:30,17:41:30,86,5,0
36908,17:47:00,17:47:00,85,6,0
36908,17:48:00,17:48:00,236,7,0
36908,17:49:30,17:49:30,80,8,0
36908,17:50:00,17:50:00,182,9,0
36908,17:51:00,17:51:00,77,10,0
36908,17:52:00,17:52:00,79,11,0
36908,17:53:00,17:53:00,2,12,0
36908,17:53:30,17:53:30,93,13,0
36908,17:54:00,17:54:00,4,14,0
36908,17:55:00,17:55:00,11,15,0
36908,17:56:00,17:56:00,97,16,0
36908,17:56:30,17:56:30,13,17,0
36908,17:57:30,17:57:30,40,18,0
36908,17:58:00,17:58:00,44,19,0
36908,17:58:20,17:58:20,42,20,0
36908,17:59:00,17:59:00,45,21,0
36908,18:00:00,18:00:00,48,22,0
36908,18:02:00,18:02:00,242,23,0
36908,18:03:00,18:03:00,142,24,0
36908,18:05:00,18:05:00,260,25,0
36908,18:05:30,18:05:30,261,26,0
36908,18:06:00,18:06:00,19,27,0
36908,18:06:30,18:06:30,18,28,0
36908,18:07:00,18:07:00,14,29,0
36908,18:07:20,18:07:20,12,30,0
36908,18:08:00,18:08:00,96,31,0
36908,18:09:00,18:09:00,10,32,0
36908,18:10:00,18:10:00,3,33,0
36908,18:12:00,18:12:00,1,34,0
36908,18:13:30,18:13:30,78,35,0
36908,18:15:00,18:15:00,75,36,0
36908,18:18:00,18:18:00,181,37,0
36908,18:18:30,18:18:30,81,38,0
36908,18:19:00,18:19:00,235,39,0
36908,18:24:00,18:24:00,87,40,0
36908,18:25:00,18:25:00,86,41,0
36908,18:26:00,18:26:00,239,42,0
36908,18:27:00,18:27:00,160,43,0
36908,18:30:00,18:30:00,106,44,0
36908,18:35:00,18:35:00,150,45,0
36302,12:25:00,12:25:00,198,1,0
36302,12:25:30,12:25:30,193,2,0
36302,12:26:00,12:26:00,199,3,0
36302,12:26:30,12:26:30,200,4,0
36302,12:28:00,12:28:00,148,5,0
36302,12:29:00,12:29:00,201,6,0
36302,12:31:00,12:31:00,250,7,0
36302,12:31:20,12:31:20,204,8,0
36302,12:41:40,12:41:40,236,9,0
36302,12:45:00,12:45:00,81,10,0
37818,18:00:00,18:00:00,258,1,0
37818,18:00:30,18:00:30,259,2,0
37818,18:01:30,18:01:30,269,3,0
37818,18:04:00,18:04:00,273,4,0
37818,18:09:00,18:09:00,62,5,0
37818,18:20:00,18:20:00,65,6,1
32288,13:30:00,13:30:00,3,1,0
32288,13:30:30,13:30:30,1,2,0
32288,13:31:00,13:31:00,78,3,0
32288,13:32:30,13:32:30,75,4,0
32288,13:33:00,13:33:00,181,5,0
32288,13:33:20,13:33:20,227,6,0
32288,13:33:40,13:33:40,225,7,0
32288,13:34:40,13:34:40,32,8,0
32288,13:36:00,13:36:00,35,9,0
32288,13:36:40,13:36:40,38,10,0
32288,13:37:40,13:37:40,107,11,0
32288,13:42:00,13:42:00,85,12,0
32288,13:43:00,13:43:00,89,13,0
32288,13:47:00,13:47:00,84,14,0
32288,13:52:00,13:52:00,82,15,0
31989,17:15:00,17:15:00,85,1,0
31989,17:16:00,17:16:00,86,2,0
31989,17:16:30,17:16:30,239,3,0
31989,17:20:00,17:20:00,103,4,0
31989,17:21:00,17:21:00,240,5,0
31989,17:21:30,17:21:30,86,6,0
31989,17:25:00,17:25:00,85,7,0
34119,16:50:00,16:50:00,98,1,0
34119,16:53:00,16:53:00,229,2,0
34119,16:54:00,16:54:00,134,3,0
34119,16:54:30,16:54:30,133,4,0
34119,16:55:00,16:55:00,131,5,0
34119,16:56:00,16:56:00,160,6,0
34119,17:05:00,17:05:00,98,7,0
35099,20:15:00,20:15:00,98,1,0
35099,20:16:00,20:16:00,100,2,0
35099,20:16:30,20:16:30,70,3,0
35099,20:17:10,20:17:10,246,4,0
35099,20:18:00,20:18:00,229,5,0
35099,20:18:30,20:18:30,134,6,0
35099,20:19:00,20:19:00,133,7,0
35099,20:19:20,20:19:20,131,8,0
35099,20:26:00,20:26:00,103,9,0
35099,20:27:00,20:27:00,240,10,0
35099,20:29:00,20:29:00,85,11,0
35099,20:30:00,20:30:00,236,12,0
35099,20:31:20,20:31:20,80,13,0
35099,20:32:00,20:32:00,182,14,0
35099,20:34:00,20:34:00,101,15,0
35099,20:34:40,20:34:40,73,16,0
35099,20:35:20,20:35:20,69,17,0
35099,20:36:20,20:36:20,71,18,0
35099,20:38:00,20:38:00,99,19,0
35099,20:40:00,20:40:00,98,20,0
34848,14:00:00,14:00:00,98,1,0
34848,14:01:00,14:01:00,100,2,0
34848,14:01:30,14:01:30,70,3,0
34848,14:02:10,14:02:10,246,4,0
34848,14:03:00,14:03:00,229,5,0
34848,14:03:30,14:03:30,134,6,0
34848,14:04:00,14:04:00,133,7,0
34848,14:04:20,14:04:20,131,8,0
34848,14:11:00,14:11:00,103,9,0
34848,14:12:00,14:12:00,240,10,0
34848,14:13:20,14:13:20,80,11,0
34848,14:14:00,14:14:00,182,12,0
34848,14:16:00,14:16:00,101,13,0
34848,14:16:40,14:16:40,73,14,0
34848,14:17:20,14:17:20,69,15,0
34848,14:18:20,14:18:20,71,16,0
34848,14:20:00,14:20:00,99,17,0
34848,14:22:00,14:22:00,98,18,0
31558,06:30:00,06:30:00,85,1,0
31558,06:31:00,06:31:00,86,2,0
31558,06:31:30,06:31:30,239,3,0
31558,06:35:00,06:35:00,103,4,0
31558,06:36:00,06:36:00,240,5,0
31558,06:36:30,06:36:30,86,6,0
31558,06:40:00,06:40:00,85,7,0
31669,08:20:00,08:20:00,85,1,0
31669,08:21:00,08:21:00,86,2,0
31669,08:21:30,08:21:30,239,3,0
31669,08:25:00,08:25:00,103,4,0
31669,08:26:00,08:26:00,240,5,0
31669,08:26:30,08:26:30,86,6,0
31669,08:30:00,08:30:00,85,7,0
27527,18:45:00,18:45:00,224,1,0
27527,18:49:00,18:49:00,222,2,0
27527,18:52:00,18:52:00,220,3,0
27527,18:53:00,18:53:00,218,4,0
27527,18:55:00,18:55:00,127,5,0
27527,18:58:20,18:58:20,141,6,0
27527,18:59:00,18:59:00,47,7,0
27527,19:00:00,19:00:00,46,8,0
27527,19:00:30,19:00:30,41,9,0
27527,19:01:00,19:01:00,43,10,0
27527,19:01:30,19:01:30,39,11,0
27527,19:03:00,19:03:00,17,12,0
27527,19:03:30,19:03:30,20,13,0
27527,19:04:00,19:04:00,22,14,0
27527,19:04:30,19:04:30,23,15,0
27527,19:05:00,19:05:00,25,16,0
27527,19:10:00,19:10:00,27,17,0
27527,19:11:00,19:11:00,29,18,0
27527,19:12:00,19:12:00,35,19,0
27527,19:12:30,19:12:30,38,20,0
27527,19:13:30,19:13:30,236,21,0
27527,19:14:30,19:14:30,80,22,0
27527,19:15:00,19:15:00,182,23,0
27527,19:17:00,19:17:00,101,24,0
27527,19:17:30,19:17:30,73,25,0
27527,19:18:30,19:18:30,69,26,0
27527,19:19:30,19:19:30,71,27,0
27527,19:20:30,19:20:30,99,28,0
27527,19:30:00,19:30:00,65,29,0
32418,17:35:00,17:35:00,3,1,0
32418,17:35:30,17:35:30,1,2,0
32418,17:36:00,17:36:00,78,3,0
32418,17:37:30,17:37:30,75,4,0
32418,17:38:00,17:38:00,181,5,0
32418,17:38:20,17:38:20,227,6,0
32418,17:38:40,17:38:40,225,7,0
32418,17:39:40,17:39:40,32,8,0
32418,17:41:00,17:41:00,35,9,0
32418,17:41:40,17:41:40,38,10,0
32418,17:42:40,17:42:40,107,11,0
32418,17:47:00,17:47:00,85,12,0
32418,17:48:00,17:48:00,89,13,0
32418,17:52:00,17:52:00,84,14,0
32418,17:57:00,17:57:00,82,15,0
35013,18:15:00,18:15:00,98,1,0
35013,18:16:00,18:16:00,100,2,0
35013,18:16:30,18:16:30,70,3,0
